1,1992-08-01 00:00:00,16,55,3-3,-  
1,1992-08-01 00:00:00,16,63,1-1,-  
1,1992-08-01 00:00:00,16,64,0-0,-  
1,1992-08-01 00:00:00,16,67,0-2,-  
1,1992-08-01 00:00:00,16,70,3-1,-  
1,1992-08-01 00:00:00,16,71,1-0,-  
1,1992-08-01 00:00:00,16,73,1-1,-  
1,1992-08-01 00:00:00,16,74,0-0,-  
1,1992-08-01 00:00:00,16,75,0-2,-  
1,1992-08-01 00:00:00,16,76,4-1,-  
1,1992-08-01 00:00:00,16,78,1-2,-  
1,1992-08-01 00:00:00,16,79,1-1,-  
1,1992-08-01 00:00:00,16,80,2-2,-  
1,1992-08-01 00:00:00,16,82,1-1,-  
1,1992-08-01 00:00:00,16,84,2-0,-  
1,1992-08-01 00:00:00,16,85,1-1,-  
1,1992-08-01 00:00:00,16,86,1-2,-  
1,1992-08-01 00:00:00,16,91,1-3,-  
1,1992-08-01 00:00:00,16,96,2-0,-  
1,1992-08-01 00:00:00,18,51,0-0,-  
1,1992-08-01 00:00:00,18,52,1-0,-  
1,1992-08-01 00:00:00,18,55,2-1,-  
1,1992-08-01 00:00:00,18,63,0-1,-  
1,1992-08-01 00:00:00,18,64,1-1,-  
1,1992-08-01 00:00:00,18,65,0-2,-  
1,1992-08-01 00:00:00,18,70,3-0,-  
1,1992-08-01 00:00:00,18,71,2-0,-  
1,1992-08-01 00:00:00,18,73,2-1,-  
1,1992-08-01 00:00:00,18,74,1-3,-  
1,1992-08-01 00:00:00,18,75,0-2,-  
1,1992-08-01 00:00:00,18,76,2-2,-  
1,1992-08-01 00:00:00,18,78,0-1,-  
1,1992-08-01 00:00:00,18,79,3-0,-  
1,1992-08-01 00:00:00,18,80,2-2,-  
1,1992-08-01 00:00:00,18,82,3-5,-  
1,1992-08-01 00:00:00,18,84,0-2,-  
1,1992-08-01 00:00:00,18,85,1-1,-  
1,1992-08-01 00:00:00,18,86,2-1,-  
1,1992-08-01 00:00:00,18,91,1-2,-  
1,1992-08-01 00:00:00,18,96,0-0,-  
1,1992-08-01 00:00:00,21,51,1-2,-  
1,1992-08-01 00:00:00,21,52,1-1,-  
1,1992-08-01 00:00:00,21,55,2-1,-  
1,1992-08-01 00:00:00,21,63,1-1,-  
1,1992-08-01 00:00:00,21,64,0-0,-  
1,1992-08-01 00:00:00,21,65,2-2,-  
1,1992-08-01 00:00:00,21,67,1-0,-  
1,1992-08-01 00:00:00,21,71,4-2,-  
